time,open,high,low,close,volume,rsi_14,ema_20,ema_50,atr,target
2006-06-19 00:00:00-04:00,87.29422062516396,87.3499119920342,86.00638830466103,86.08992004394531,95804400,41.18092828203447,87.3698097319786,88.40009231761553,1.2037818152645667,1
2006-06-20 00:00:00-04:00,86.32663814197221,86.88353608691155,86.12476084446142,86.38232421875,65494700,42.966453494192976,87.2757634926235,88.3209641568757,1.1744842601004,0
2006-06-21 00:00:00-04:00,86.31965423176892,87.50306672182802,86.29180854469413,87.02274322509766,75008200,46.77720660069884,87.2516663242877,88.27005353210009,1.1771109684599348,0
2006-06-22 00:00:00-04:00,86.98099303283165,87.05756736301399,86.34752075980502,86.639892578125,74566100,44.84802286284066,87.19340215798648,88.20612565155206,1.1437492280848656,1
2006-06-23 00:00:00-04:00,86.54939460597602,87.22463804828685,86.34055456634611,86.62596893310547,54107000,44.775697618343,87.13936089847401,88.1441587214169,1.1252016747888562,1
2006-06-26 00:00:00-04:00,86.69557249002646,87.05755583940922,86.49369521999715,87.00882720947266,37899600,47.29271953900549,87.12692911856912,88.09963591702693,1.0851058851190856,1
2006-06-27 00:00:00-04:00,87.02273387852269,87.21764835608992,86.15953360498034,86.25699615478516,69780200,43.13501505890915,87.0440783601135,88.02737553419392,1.0831779469755498,1
2006-06-28 00:00:00-04:00,86.45191449667878,86.85566365639194,86.07600571127293,86.84174346923828,62368100,47.03515084403637,87.02480837050634,87.98088015909762,1.06149794684294,1
2006-06-29 00:00:00-04:00,87.15500428897067,88.65167678718754,87.13412135125492,88.59598541259766,110634800,56.64252527072795,87.17444427927694,88.00500193374468,1.114957616207677,0
2006-06-30 00:00:00-04:00,88.7839377226301,88.86747478004426,88.38018324499389,88.60294342041016,54227800,56.67609321105894,87.31049181652772,88.02845061949628,1.0701243246964411,0
2006-07-03 00:00:00-04:00,88.70741232665361,89.11116171589101,88.62387522317806,88.96498107910156,23914000,58.47744407654104,87.46806222248713,88.06517730418669,1.0299881797524708,0
2006-07-05 00:00:00-04:00,88.60992049175478,88.72129794195423,88.07390024766386,88.45677185058594,69653400,55.019178931325506,87.56222504421083,88.0805339530651,1.0200662263014162,0
2006-07-06 00:00:00-04:00,88.54725083862694,88.99973393248196,88.4637190933759,88.71432495117188,50100300,56.42558392612247,87.67194884487378,88.10538850201047,0.985987358843888,0
2006-07-07 00:00:00-04:00,88.54031309464045,88.79787644781642,87.91379831079426,88.13655853271484,81626500,52.46276359652709,87.71619738657293,88.10661085615574,0.9787081287137643,0
2006-07-10 00:00:00-04:00,88.36626587818697,88.70736624589485,87.99731982378556,88.3036117553711,60964100,53.48007651087988,87.77214161217276,88.11433638161517,0.9595180068134445,0
2006-07-11 00:00:00-04:00,88.13654778533049,88.69345092773438,87.67014445740487,88.69345092773438,73640800,55.85431421167289,87.85988535651195,88.13704675597279,0.9640743256360199,0
2006-07-12 00:00:00-04:00,88.51244950704866,88.68648106120683,87.51698880482307,87.74671173095703,82561300,49.27686049595933,87.84910691598292,88.12173950008982,0.9792448825842544,0
2006-07-13 00:00:00-04:00,87.32903732620592,87.48914870310053,86.31965637207031,86.31965637207031,102405700,41.36881279063932,87.70344495941981,88.05106957350083,1.0112313451772876,1
2006-07-14 00:00:00-04:00,86.41018755112809,86.50068740253352,85.50522621424281,85.98554992675781,103242500,39.760014840344354,87.5398359086901,87.97006880304032,1.0101049053996747,1
2006-07-17 00:00:00-04:00,85.98551717829338,86.38927170195733,85.72795384952529,85.86021423339844,81159000,39.14500871925996,87.3798719396147,87.88732940815241,0.9851915444734146,1
2006-07-18 00:00:00-04:00,86.11778040157971,86.35446609559814,85.19889393572981,86.29877471923828,122771000,42.49670783474825,87.27691029957886,87.82503314584206,0.9973615884301941,1
2006-07-19 00:00:00-04:00,86.4449644345935,87.89290841806536,86.12474697284877,87.4961166381836,133565300,50.51077288213472,87.29778709373169,87.81213445926721,1.052418721057794,1
2006-07-20 00:00:00-04:00,87.79541839329278,87.92072129338533,86.77907500855102,86.89741516113281,112259800,46.98468374255179,87.25965643348417,87.77626311424234,1.058792118470402,1
2006-07-21 00:00:00-04:00,87.12021350776313,87.14805919900371,86.1943641903483,86.28485870361328,101560000,43.62882790962719,87.16681855444885,87.7177766667667,1.051285182055046,1
2006-07-24 00:00:00-04:00,86.62595966005775,87.93467521004567,86.62595966005775,87.85810089111328,92884000,52.927991028577395,87.23265496746451,87.72327957752539,1.0940374195105702,1
2006-07-25 00:00:00-04:00,87.69800530042342,88.61689192646413,87.51701095121183,88.17137145996094,95480700,54.5362670548394,87.32205653817846,87.74085180820913,1.0944548163492656,1
2006-07-26 00:00:00-04:00,88.12261399673251,88.72128295964708,87.83720501358754,88.28968811035156,84525800,55.15939930678237,87.41421192600447,87.76237480045,1.0794278970428572,1
2006-07-27 00:00:00-04:00,88.67255716857424,88.88835991113325,87.85112800563064,88.2061538696289,87257100,54.590499802589754,87.48963496825442,87.77977790120212,1.0764138976471251,1
2006-07-28 00:00:00-04:00,88.43587252573478,89.20161027868521,88.31056959808679,89.0902328491211,82137000,59.366963920390596,87.6420728616703,87.8311682913166,1.0706312198906378,1
2006-07-31 00:00:00-04:00,88.86748784174536,89.07632254944293,88.72129664202808,88.99974822998047,49593100,58.68655996068715,87.77137527769985,87.87699495557793,1.0205101475479503,1
2006-08-01 00:00:00-04:00,88.64474240992305,88.6725881061305,88.12961030764401,88.56121063232422,65225600,55.3741374938408,87.84659769242597,87.90382694290132,1.0097692743185578,1
2006-08-02 00:00:00-04:00,88.81177275116991,89.42436714332048,88.79088981707767,89.15983581542969,64770900,58.79321272789671,87.9716679898549,87.9530821928044,0.999296934081251,0
2006-08-03 00:00:00-04:00,88.64472767063319,89.48704523553859,88.51246727441861,89.39654541015625,63693800,60.0951593449809,88.10737060131217,88.00968859348487,0.9975312931554458,0
2006-08-04 00:00:00-04:00,89.85598751078884,90.0996253518682,88.74218645045048,89.24339294433594,96294200,58.80066699186252,88.21556320540968,88.05806915626334,1.0232389794598942,0
2006-08-07 00:00:00-04:00,89.0345687866211,89.15987175270075,88.68650558206903,89.0345687866211,45377300,56.997816771389175,88.29356373695362,88.09636325941463,0.989928149660395,0
2006-08-08 00:00:00-04:00,89.16681169444911,89.42438563826173,88.37322816868786,88.69345092773438,90901300,54.080863867404,88.33164823131368,88.11977846209383,0.9943016725113571,1
2006-08-09 00:00:00-04:00,89.22948648562107,89.52186895258376,88.13657344310644,88.3941421508789,78910600,51.586241775365295,88.33760003317703,88.13053782243834,1.0222298037232114,1
2006-08-10 00:00:00-04:00,88.11570116540716,88.75613632542323,87.90686107317296,88.66564178466797,69322300,53.67372504573189,88.3688421047476,88.15152229154539,1.0098759071894297,1
2006-08-11 00:00:00-04:00,88.52637072035346,88.54725365733097,87.98339311485152,88.41499328613281,47482200,51.467412258526856,88.3732374553557,88.16185448741156,0.9864739616627879,1
2006-08-14 00:00:00-04:00,88.84661015970136,89.21556161146431,88.35236105502861,88.48462677001953,57839000,52.057026562331444,88.38384596151417,88.17451222398444,0.9776687184322815,1
2006-08-15 00:00:00-04:00,89.27822365780075,89.70981868890415,89.03458044491599,89.54275512695312,68143000,60.00788234792649,88.49421826298455,88.22816880841458,0.99534894703602,1
2006-08-16 00:00:00-04:00,90.02306161645515,90.4198480989862,89.82813647280832,90.28758239746094,71737600,64.47406359707884,88.66501484722039,88.30893012563209,0.9869020916786663,1
2006-08-17 00:00:00-04:00,90.20403354493658,90.7539685648134,90.14138473673088,90.5172882080078,70992800,65.74461401454357,88.84142183396206,88.39553240337231,0.9601650728503701,0
2006-08-18 00:00:00-04:00,90.6286824640427,90.97674560546876,90.21100244551378,90.97674560546876,58288400,68.19481780572866,89.04478600267699,88.49675645051335,0.9462777933578421,0
2006-08-21 00:00:00-04:00,90.62173477501352,90.69135166776636,90.35721395105502,90.5869369506836,42133600,64.01148734427429,89.19165752153475,88.57872431326513,0.9229387834332641,1
2006-08-22 00:00:00-04:00,90.48946685338524,90.8584129642002,90.27365876524604,90.5799560546875,60839900,63.935845938929106,89.32387642945406,88.65720398939933,0.8987827416847566,1
2006-08-23 00:00:00-04:00,90.62171747719547,90.8027171149852,89.93255923190236,90.329345703125,66592100,61.14254514474776,89.41963540789891,88.72277817425132,0.8967381089274769,1
2006-08-24 00:00:00-04:00,90.4894604821468,90.56603479911568,90.0787378972896,90.25276947021484,57983000,60.27598781313641,89.49898150907185,88.78277783291655,0.8674923084202345,1
2006-08-25 00:00:00-04:00,90.24579556883096,90.67043295418908,90.18314676329672,90.3641357421875,41756000,61.13860195879233,89.58137715032096,88.84479186857423,0.8403347285968151,1
2006-08-28 00:00:00-04:00,90.25276819949109,91.06724529671264,90.24581076060794,90.79574584960938,52681500,64.36803204116525,89.69703131215796,88.92129986783051,0.8389847148473786,1
2006-08-29 00:00:00-04:00,90.83756630253154,91.07424680360928,90.36419467832684,90.90021514892578,61817800,65.12351033607092,89.811620248993,88.99890438865779,0.8297752441641689,0
2006-08-30 00:00:00-04:00,91.10206745072614,91.22040767561792,90.87931250447303,90.95588684082033,50052200,65.54277942692164,89.92059801964321,89.07564879854652,0.7948695246627916,0
2006-08-31 00:00:00-04:00,91.08811622244636,91.18557346417764,90.9001591769494,90.94192504882812,37510300,65.3306657896385,90.01786726051796,89.14883610247914,0.7584798648460376,0
2006-09-01 00:00:00-04:00,91.28998694731492,91.5962841664678,91.08114696861588,91.48490142822266,48794500,69.46886290423629,90.15758480029936,89.24044650741025,0.7510426686170114,0
2006-09-05 00:00:00-04:00,91.54756042562605,91.78425142625436,91.33176298503166,91.65894317626952,52348300,70.67704017209992,90.30057131229651,89.33528951403218,0.7297173666602748,1
2006-09-06 00:00:00-04:00,91.26910513343016,91.30391356731492,90.72612755536451,90.85142517089844,53795600,59.009191082838406,90.3530335845443,89.39474581430144,0.7442243848206126,1
2006-09-07 00:00:00-04:00,90.53816864474558,90.893199792196,90.04392500870959,90.43375396728516,86269400,54.039904694527095,90.36072124004343,89.43549123206552,0.7517279847253123,1
2006-09-08 00:00:00-04:00,90.55207635519622,90.81660764885714,90.37804484558568,90.69129943847656,45096300,56.473944858667664,90.39220487798944,89.4847386127091,0.7293590431928948,1
2006-09-11 00:00:00-04:00,90.3989658565472,90.97675198648508,90.13443445145532,90.7818374633789,68496600,57.3294774586111,90.42931274326463,89.53560523430399,0.7374275068955284,1
2006-09-12 00:00:00-04:00,90.8862483300195,91.77728914721229,90.75398263305355,91.6728744506836,69875600,64.68615416591706,90.54774719159025,89.6194197133777,0.7578474359857573,1
2006-09-13 00:00:00-04:00,91.63803181453204,92.20189220945956,91.55450008848068,92.04178619384766,62898400,67.20700001864506,90.69003662037667,89.7144144773177,0.7499577706281232,1
2006-09-14 00:00:00-04:00,91.86081304451152,92.0557275201788,91.71462187673995,92.04875946044922,57805400,67.25458284921001,90.81943879562166,89.80595741783267,0.7207540472574608,1
2006-09-15 00:00:00-04:00,92.50953323471028,92.5654695372222,92.06904152040303,92.26482391357422,76703100,68.76681057528263,90.95709452114096,89.90238355492058,0.7061794779371409,0
2006-09-18 00:00:00-04:00,92.1459355729109,92.56545242983849,92.0480497287954,92.39065551757812,64154100,69.64598275885699,91.09362413984925,89.99996284757381,0.692695422444708,1
2006-09-19 00:00:00-04:00,92.37667384425446,92.38367254913314,91.6425353074986,92.15992736816406,92089100,65.97860004618107,91.19517682826019,90.08466733857735,0.6966543358471947,1
2006-09-20 00:00:00-04:00,92.46758330526504,92.83116393575938,92.33473592092524,92.6493682861328,75204100,69.63172600182463,91.33367125281949,90.18524384632462,0.6948387809720604,1
2006-09-21 00:00:00-04:00,92.71929183549751,92.81717769784473,91.88725667116704,92.20188903808594,88932500,62.973928783048834,91.41635866094009,90.26432797149174,0.7116303699510339,1
2006-09-22 00:00:00-04:00,92.06209195005502,92.0690799900043,91.59363722313486,91.92225646972656,65966800,59.16677156949068,91.46453940463404,90.32934477534408,0.7042461874510367,1
2006-09-25 00:00:00-04:00,92.10396630904188,92.88706356312578,91.62852393045034,92.62835693359376,92299100,64.93197639128331,91.57537916929687,90.41950211488329,0.7438385763956367,1
2006-09-26 00:00:00-04:00,92.64240531994623,93.41151634859762,92.57248225597368,93.39752960205078,73962700,69.91500122349669,91.74891730574963,90.53628750653691,0.7506382561262293,0
2006-09-27 00:00:00-04:00,93.33461765843536,93.6702249388608,93.18079543224805,93.50941467285156,82432200,70.57009518948975,91.9165837216641,90.65288072874533,0.731980488303838,1
2006-09-28 00:00:00-04:00,93.50938779611836,93.68418476029392,93.1877566877809,93.47442626953124,58597500,70.05636173661516,92.06494967860382,90.76352957348203,0.7151553157473505,1
2006-09-29 00:00:00-04:00,93.55135180778106,93.64923769608562,93.32760653807824,93.39752960205078,47966600,68.86973633215592,92.19186205226544,90.86682369224944,0.6870464473373524,1
2006-10-02 00:00:00-04:00,93.36952535156064,93.57229576902824,92.95700714879293,93.04790496826172,51687400,63.59536484631282,92.27338994902699,90.95235629130875,0.6819208882586357,1
2006-10-03 00:00:00-04:00,92.9150941609218,93.60029542301682,92.74728519787794,93.24371337890624,73108100,65.20268372697218,92.36580170425358,91.04221343199885,0.6941415551786527,1
2006-10-04 00:00:00-04:00,93.15279012948623,94.39035555625424,93.04791622414974,94.33441925048828,80890500,72.48906252633675,92.55328908960928,91.17131954252784,0.7404485392447839,1
2006-10-05 00:00:00-04:00,94.33442745539806,94.6770333572285,94.21556679609208,94.5162124633789,60505900,73.48561959753923,92.74023417282544,91.30249181393377,0.7205212550941864,1
2006-10-06 00:00:00-04:00,94.3553969331574,94.46028151047874,93.97084148716536,94.39734649658205,64983600,71.65783500024713,92.89805439413558,91.4238586642337,0.7080105208884265,1
2006-10-09 00:00:00-04:00,94.28547934345876,94.60011172052768,94.13864521082172,94.45327758789062,41176800,72.01060898587323,93.04617088877892,91.5426594063379,0.690400234375393,1
2006-10-10 00:00:00-04:00,94.46026382032032,94.70497311738902,94.27846818784656,94.5791244506836,56403700,72.83006548712531,93.19216646610317,91.66173646690049,0.6715505697444693,1
2006-10-11 00:00:00-04:00,94.27844812185262,94.69096622215363,93.9008915333368,94.46723175048828,104071800,70.8440622326425,93.31360125509224,91.77175588978629,0.6800165782496378,1
2006-10-12 00:00:00-04:00,94.7049741232007,95.36221228410773,94.67001260360308,95.2853012084961,59158600,75.9975176401915,93.50138220303546,91.90954198071609,0.6953711464903384,1
2006-10-13 00:00:00-04:00,95.2014101884892,95.58596559923416,95.11750040057107,95.530029296875,53944000,77.29068255012439,93.69458668816304,92.05152187546742,0.6791635787883915,1
2006-10-16 00:00:00-04:00,95.45316050180617,95.8237293339388,95.38323742569064,95.67689514160156,42273000,78.05479804635667,93.8833779694429,92.19369337610013,0.6621156023212322,1
2006-10-17 00:00:00-04:00,95.41820079967418,95.57901107531782,94.858848186278,95.37625122070312,90500600,72.66472255045667,94.02555637432482,92.31849956608455,0.6732535561071132,1
2006-10-18 00:00:00-04:00,95.8167152793092,96.04744859102058,95.1594875453952,95.50208282470705,86848600,73.48986544668657,94.1661779410279,92.44334596838347,0.6885898053584186,1
2006-10-19 00:00:00-04:00,95.3622490033174,95.70485495728188,95.2503763650316,95.6559066772461,64063200,74.50310382045475,94.30805686828678,92.56932874128005,0.6718675758506947,1
2006-10-20 00:00:00-04:00,95.67689514160156,95.75380625782326,95.32031305844475,95.67689514160156,48094500,74.64549937190877,94.4384224181263,92.69119409031227,0.6548408346741096,1
2006-10-23 00:00:00-04:00,95.48112215325057,96.34811921007682,95.3622614603311,96.1173858642578,66219900,77.48720628297099,94.59832369871025,92.82555455203563,0.6784849000363674,1
2006-10-24 00:00:00-04:00,95.9845052478013,96.43897307358009,95.94255568465368,96.40402221679688,53234900,79.12664668188654,94.77029498614706,92.9658866173204,0.665480077814227,0
2006-10-25 00:00:00-04:00,96.30615330452936,96.77460795676475,96.14533239246586,96.73265838623048,78105400,80.84865154436773,94.95718673853595,93.11360315727765,0.6628940411345603,0
2006-10-26 00:00:00-04:00,96.94941079039762,97.18713215026224,96.47395740190618,97.03330993652344,66843700,82.28823473843329,95.15491275739191,93.26731714862062,0.6664855202218108,0
2006-10-27 00:00:00-04:00,96.91443243380502,97.01231831021444,96.22923129893891,96.4250030517578,80238000,70.70725378860351,95.27587373780771,93.39114796835149,0.6763136000334332,0
2006-10-30 00:00:00-05:00,96.25022860007384,96.62778544919584,96.06843288080972,96.3551025390625,49717800,69.49689174694171,95.37865743316532,93.50738148092839,0.6679592406300535,1
2006-10-31 00:00:00-05:00,96.5368926855739,96.66972944437036,95.96355340216527,96.3411102294922,71274100,69.24138006082774,95.47031960424407,93.61850809851913,0.6706890121711273,1
2006-11-01 00:00:00-05:00,96.64175290944038,96.70467726027506,95.59297105381955,95.69085693359376,83005600,58.480782231068815,95.49132315942023,93.69977668028676,0.7021902403342973,1
2006-11-02 00:00:00-05:00,95.44611165337734,95.79570551278006,95.3412377630597,95.63489532470705,60693100,57.6504239835055,95.50499669897135,93.7756636859503,0.6844957767190164,1
2006-11-03 00:00:00-05:00,95.97753219089388,96.06143133028456,94.8238656804653,95.46711730957033,71346400,55.12335266680331,95.50138913807601,93.84199520060207,0.7240007676547481,1
2006-11-06 00:00:00-05:00,95.76080466676184,96.68372738976788,95.75380595791408,96.54389190673828,63303300,65.55800022224396,95.60067511604385,93.94795193417605,0.7591871471220913,1
2006-11-07 00:00:00-05:00,96.6277439171106,97.17310950297082,96.4879085023082,96.91441345214844,63318900,68.29026823603036,95.72579305281572,94.06428375841026,0.753902422374986,1
2006-11-08 00:00:00-05:00,96.4879201714134,97.22206952386084,95.69084647500864,97.12418365478516,87517800,69.75321708638475,95.85897311014614,94.18427983277789,0.8094253242662154,1
2006-11-09 00:00:00-05:00,97.1941350883293,97.2850329564074,96.41803586141124,96.61380767822266,95916300,62.230558036928,95.93086211662961,94.27955543456005,0.813537593604069,1
2006-11-10 00:00:00-05:00,96.58581577328364,96.72565121908852,96.29215813646516,96.6557388305664,48991500,62.58754682762741,95.9998979941474,94.37273909714855,0.7863915571054466,1
2006-11-13 00:00:00-05:00,96.61378156579504,97.21508360313057,96.53688113668424,96.89346313476562,59398200,64.62874846750054,96.08499943611105,94.47159102019236,0.7786637649155091,1
2006-11-14 00:00:00-05:00,97.16613762786132,97.70451526659473,96.57182368015144,97.62060546875,96704000,70.01728895072237,96.2312476296957,94.5950817828809,0.8039514664532075,1
2006-11-15 00:00:00-05:00,97.58565902580882,98.20093711486643,97.55768553567498,97.9002914428711,76509600,71.79700954098075,96.39020418333145,94.72469784797856,0.7924729030773682,1
2006-11-16 00:00:00-05:00,98.1939652593888,98.3617635528034,97.52973878751062,98.15201568603516,76728800,73.33134752702468,96.55799575501752,94.85910246907882,0.7952980360927542,0
2006-11-17 00:00:00-05:00,97.8373714571547,98.1869654562191,97.69753599128138,98.1799774169922,56353800,73.50378569362813,96.71247019901512,94.98933285919307,0.7734502810102513,0
2006-11-20 00:00:00-05:00,98.09604257573308,98.40368688996512,97.8443345612485,98.23587799072266,69174200,73.86757417756853,96.85755665536823,95.11664835454718,0.7581575701321343,0
2006-11-21 00:00:00-05:00,98.22888922927976,98.35473790121436,98.0890431465637,98.3337631225586,51367900,74.52709534288859,96.9981477474816,95.24280971799861,0.7229816547406009,0
2006-11-22 00:00:00-05:00,98.41071085363136,98.69738049370793,98.23591385389136,98.52957153320312,45505300,75.84060812980285,97.14399763183603,95.37170233820271,0.7043020108174555,0
2006-11-24 00:00:00-05:00,98.05411612499724,98.4736224688245,98.02614263415228,98.13102722167967,30998000,68.13899794334108,97.23800044991637,95.4799111571626,0.6899539314055547,0
2006-11-27 00:00:00-05:00,98.0820910491219,98.13103932975976,96.75363812661404,96.78160095214844,84545100,49.726124490259295,97.19453383108133,95.5309578157895,0.739057307958424,1
2006-11-28 00:00:00-05:00,96.65573751112244,97.29898908805248,96.56483967164785,97.20110321044922,106652900,53.89697896089075,97.19515948625923,95.5964537136193,0.7387067442760104,1
2006-11-29 00:00:00-05:00,97.51573218041256,98.25686960875564,97.2430493403852,98.21492004394533,90034900,62.08383190666808,97.29227953937219,95.69913866774974,0.7613538624210394,1
2006-11-30 00:00:00-05:00,98.19398785693394,98.62049306545224,97.71853435573028,98.25691223144533,83994300,62.38180649277701,97.38414931956963,95.79944351338487,0.7713970657996762,1
2006-12-01 00:00:00-05:00,98.2568542238064,98.3477520458362,97.1661230344824,98.04010772705078,126080000,59.77010642801149,97.44662154885356,95.88731269823452,0.8006993476249712,1
2006-12-04 00:00:00-05:00,98.06108034208027,98.9700265360437,98.04709360005548,98.7882308959961,87813200,65.18641704237302,97.57439386762904,96.00107419618595,0.8099293091512535,1
2006-12-05 00:00:00-05:00,98.97701566522215,99.2566971650141,98.7672572075678,99.21473693847656,73374400,67.84437666002313,97.73061701723357,96.1271001860797,0.7870372126009002,0
2006-12-06 00:00:00-05:00,99.19374555416238,99.33359161502672,98.9350495453251,99.13082122802734,53253200,66.76431922302223,97.86396979921392,96.24489316811686,0.7592875595366658,1
